title,category,type
bayar angsuran bulanan,tagihan,pengeluaran
capcay di mall,makanan,pengeluaran
hadiah lomba tak terrduga,hadiah,pemasukan
beli tiket bioskop,hiburan,pengeluaran
agji masuk sudah car,gaji,pemasukan
beli air putih,minuman,pengeluaran
haadiah mennang dari teman,hadiah,pemasukan
teerima kado dari taante,hadiah,pemasukan
mianan bukalapak,belanja,pengeluaran
martabak manis,makanan,pengeluaran
kdao uang dari tante,hadiah,pemasukan
busway ke terminal,transport,pengeluaran
uag warisan,hadiah,pemasukan
rezzeki nomplok,hadiah,pemasukan
tghn internet bulan ini,tagihan,pengeluaran
ebli roblox,hiburan,pengeluaran
thr suddah cair,gaji,pemasukan
beli di warung tegal,makanan,pengeluaran
argo bomo ke terminal,transport,pengeluaran
pesan minuman cincau,minuman,pengeluaran
keripik,makanan,pengeluaran
capcay bareng keuarga,makanan,pengeluaran
kosmetik,belanja,pengeluaran
makan di pizza,makanan,pengeluaran
order kopi tubruk,minuman,pengeluaran
resort ke bali,hiburan,pengeluaran
order es teh,minuman,pengeluaran
sumbangan ulaang tahun,hadiah,pemasukan
beli buaah,belanja,pengeluaran
beli kelaa muda,minuman,pengeluaran
boikng traveloka hotel,hiburan,pengeluaran
ikan bakar siang tadi,makanan,pengeluaran
upah lembur dari bos,gaji,pemasukan
tiket liga,hiburan,pengeluaran
pesan mnman brown sugar boba,minuman,pengeluaran
minum kopi utbruk,minuman,pengeluaran
minum es kpi susu,minuman,pengeluaran
bli minuman kopi,minuman,pengeluaran
ayam goreng malam ini,makanan,pengeluaran
dikasih uaang,hadiah,pemasukan
uang maagang dari proyek,gaji,pemasukan
order teh botol,minuman,pengeluaran
pesan makan kwetiau,makanan,pengeluaran
kredit,tagihan,pengeluaran
juara lommba,hadiah,pemasukan
baju shopee,belanja,pengeluaran
salary dari proyek,gaji,pemasukan
pioon reward ekkmarin,hadiah,pemasukan
anik maxim ke sekolah,transport,pengeluaran
belanja paar,belanja,pengeluaran
naik grab bike ke kampus,transport,pengeluaran
beli makanan sate ayam,makanan,pengeluaran
steak pagi tadi,makanan,pengeluaran
pendapatan dari bos,gaji,pemasukan
minum kelapa muda,minuman,pengeluaran
topi shopee,belanja,pengeluaran
thai tea starbucks,minuman,pengeluaran
beli daging di supermarket,belanja,pengeluaran
pesan roti bakar,makanan,pengeluaran
makan di rendang,makanan,pengeluaran
bayar first media bulan lalu,tagihan,pengeluaran
parfum,belanja,pengeluaran
busway,transport,pengeluaran
dapat duit drai om,hadiah,pemasukan
dapat cashback ulang tahun,hadiah,pemasukan
bayar kpr bulan lalu,tagihan,pengeluaran
subscribe idio,hiburan,pengeluaran
beli keyboard,belanja,pengeluaran
paket data telkkomsel,tagihan,pengeluaran
skincare,belanja,pengeluaran
naik blue bird ke pasar,transport,pengeluaran
tas tokopeia,belanja,pengeluaran
gaji ke 13 bulan lalu,gaji,pemasukan
mkn siomay,makanan,pengeluaran
cfc,makanan,pengeluaran
bayr traveloka hotel,hiburan,pengeluaran
doorprize dari keluarga,hadiah,pemasukan
brger siang tadi,makanan,pengeluaran
martabak,makanan,pengeluaran
beli minuman cappuccino,minuman,pengeluaran
xxi akhir pekan,hiburan,pengeluaran
iuran rw bulanan,tagihan,pengeluaran
bayar ngojek,transport,pengeluaran
gaaji ke rekening bank sudah cair,gaji,pemasukan
kebun binaatng,hiburan,pengeluaran
naik motor,transport,pengeluaran
beli charger di bukallapak,belanja,pengeluaran
isi puulsa telkomsel,tagihan,pengeluaran
kontrakan bulan lalu,tagihan,pengeluaran
biaya gym,hiburan,pengeluaran
karaoe sama teman,hiburan,pengeluaran
nonton,hiburan,pengeluaran
thai tea take away,minuman,pengeluaran
dapat uang saku kemarin,hadiah,pemasukan
gjai dari perusahaan,gaji,pemasukan
beli makanan ayam penyet,makanan,pengeluaran
penghasilan bulanan dari bos,gaji,pemasukan
vlila ke bandung,hiburan,pengeluaran
pesan miuman espresso,minuman,pengeluaran
obat flu,kesehatan,pengeluaran
itket nonton konser,hiburan,pengeluaran
kado aung,hadiah,pemasukan
mrt,transport,pengeluaran
traktran balik dari keularga,hadiah,pemasukan
beli teh botol,minuman,pengeluaran
ebli vitamin langganan,kesehatan,pengeluaran
pecel ayam di warteg,makanan,pengeluaran
ojol ke rumah,transport,pengeluaran
hibah dari tante,hadiah,pemasukan
paket daata indosat,tagihan,pengeluaran
sewa rumah,tagihan,pengeluaran
bayar bpjs kesehatan tiap bulan,tagihan,pengeluaran
periska di tes darah,kesehatan,pengeluaran
bayaran adri bos,gaji,pemasukan
adpat thr,hadiah,pemasukan
bayar stroom listrik tiap bulan,tagihan,pengeluaran
kas rt bulan lau,tagihan,pengeluaran
dapat tip dari keluarga,hadiah,pemasukan
bantuan keluarga,hadiah,pemasukan
minum bajigur,minuman,pengeluaran
makan soto,makanan,pengeluaran
dapat kado dari saudara,hadiah,pemasukan
dapat transferan dari om,hadiah,pemasukan
kebab,makanan,pengeluaran
isi pulsa,tagihan,pengeluaran
cashbck shopee,hadiah,pemasukan
hadiiah dari saudara,hadiah,pemasukan
top up genshin impact,hiburan,pengeluaran
bayar prime video,hiburan,pengeluaran
bus ke pasar,transport,pengeluaran
sabun lazadda,belanja,pengeluaran
dikasih duit dari tante,hadiah,pemasukan
hadiah doorprize,hadiah,pemasukan
burger bareng keluarga,makanan,pengeluaran
hadiah lombba dr om,hadiah,pemasukan
solar,transport,pengeluaran
mie ayam,makanan,pengeluaran
nonton bareng keluarga,hiburan,pengeluaran
bensin motor,transport,pengeluaran
beli termometr di apotik,kesehatan,pengeluaran
gaji pokok via trasnfer,gaji,pemasukan
transferan keluarga,hadiah,pemasukan
commuter line ke mall,transport,pengeluaran
biaya rumah sakit,kesehatan,pengeluaran
tiiket cinema,hiburan,pengeluaran
beli century di aoptik,kesehatan,pengeluaran
pesan mie goreng di kantin,makanan,pengeluaran
daapat hadiah tak terduga,hadiah,pemasukan
hadiah menang dari ortu,hadiah,pemasukan
beli susu segar,minuman,pengeluaran
grab bike ke kampus,transport,pengeluaran
bayar psikiater,kesehatan,pengeluaran
tunjangan acir,gaji,pemasukan
sriwijaya,transport,pengeluaran
beli masker di guardian,kesehatan,pengeluaran
biaya fitness,hiburan,pengeluaran
uang saku dari keluarga,hadiah,pemasukan
agji magang dr proyek,gaji,pemasukan
bahan makanan di supermarket,belanja,pengeluaran
resort ke bandunng,hiburan,pengeluaran
m150,minuman,pengeluaran
teh tark flash coffee,minuman,pengeluaran
kentang goreng di mall,makanan,pengeluaran
uppah kerja,gaji,pemasukan
pakaian shhopee,belanja,pengeluaran
pesan latte,minuman,pengeluaran
gji pokok dari proyek,gaji,pemasukan
bayar doktr,kesehatan,pengeluaran
reward aplikasi tadi,hadiah,pemasukan
subway,makanan,pengeluaran
uang saku daari keluarga,hadiah,pemasukan
beli beras di pasar,belanja,pengeluaran
valorant,hiburan,pengeluaran
steak di kantor,makanan,pengeluaran
beli soo ayam di mall,makanan,pengeluaran
pesan jus mangga,minuman,pengeluaran
beli makanan mie goreng,makanan,pengeluaran
bayar etoll,transport,pengeluaran
kado pernikaahn uaanng,hadiah,pemasukan
super air jet ke medan,transport,pengeluaran
watson,kesehatan,pengeluaran
bayar puskesmas,kesehatan,pengeluaran
gorengan,makanan,pengeluaran
beli kopi susu,minuman,pengeluaran
tiket onnton film,hiburan,pengeluaran
boba buat kerja,minuman,pengeluaran
uang maagng dai proyek,gaji,pemasukan
dapat sumbangan ari ortu,hadiah,pemasukan
gji tetap dari klien,gaji,pemasukan
uang saku lebbaran,hadiah,pemasukan
langganan internet,tagihan,pengeluaran
beli aksesoris hp di blibli,belanja,pengeluaran
inteernet bulan lalu,tagihan,pengeluaran
beli fried chicken,makanan,pengeluaran
nasi bakar di kantin,makanan,pengeluaran
tiket batik air,transport,pengeluaran
kebab bareng teman,makanan,pengeluaran
tiket masuk,hiburan,pengeluaran
beli mainan,belanja,pengeluaran
isi paket data telkomsel,tagihan,pengeluaran
ebli peralatan dapur di mall,belanja,pengeluaran
gaji pertama dr proyek,gaji,pemasukan
tiket lrt pagi,transport,pengeluaran
gorengan di mall,makanan,pengeluaran
dapat warisan dari ortu,hadiah,pemasukan
headset bukalapak,belanja,pengeluaran
uang magang darri proyek,gaji,pemasukan
bayar tagihan listrik buan ini,tagihan,pengeluaran
lobster,makanan,pengeluaran
game,hiburan,pengeluaran
sembako di pasar,belanja,pengeluaran
pizza pagi tadi,makanan,pengeluaran
makan nasi bakar bareng teamn,makanan,pengeluaran
kuoota xl,tagihan,pengeluaran
beli mnman wedang jahe,minuman,pengeluaran
bayar pesan gojek,transport,pengeluaran
ecg,kesehatan,pengeluaran
bengkel,transport,pengeluaran
minum air kelapa,minuman,pengeluaran
wifi,tagihan,pengeluaran
bayar tagihan lsitrik bulanan,tagihan,pengeluaran
nontoon akhir pekan,hiburan,pengeluaran
naik indriver ke kampus,transport,pengeluaran
pendapatan sudah cair,gaji,pemasukan
bayar terapi,kesehatan,pengeluaran
sewa kamar bulanan,tagihan,pengeluaran
rejeki dari teman,hadiah,pemasukan
uang lembur via transfer,gaji,pemasukan
resort saama keluarga,hiburan,pengeluaran
beli mnman kopi hitam,minuman,pengeluaran
grab bike pp,transport,pengeluaran
spaghetti di mall,makanan,pengeluaran
booknig penginapan,hiburan,pengeluaran
hadiah lomba tdi,hadiah,pemasukan
milk tea buat kerja,minuman,pengeluaran
perppanjang langganan vidio,hiburan,pengeluaran
beli suplemen di century,kesehatan,pengeluaran
obnus kinerja via transfer,gaji,pemasukan
bayar listrik,tagihan,pengeluaran
gajian sudah caiir,gaji,pemasukan
beli kosmetik di supermarket,belanja,pengeluaran
beli keyboard di shopee,belanja,pengeluaran
gaji freelance dari perusahaaan,gaji,pemasukan
pesan kopi dalgona,minuman,pengeluaran
beli pakaian di blibli,belanja,pengeluaran
orrder kopi susu,minuman,pengeluaran
beli cgv,hiburan,pengeluaran
ngopi di menantea,minuman,pengeluaran
masuk gaji dai perusahaan,gaji,pemasukan
biaya ftsal,hiburan,pengeluaran
ajgi harian,gaji,pemasukan
dapat gaji dari kanor,gaji,pemasukan
beli yaam bakar,makanan,pengeluaran
gajji ke-13 bulan lalu,gaji,pemasukan
bayar token pln bulan lalu,tagihan,pengeluaran
beli uc,hiburan,pengeluaran
bayar pdam bulan ini,tagihan,pengeluaran
poin reward adri saudara,hadiah,pemasukan
tunjangan makan ke rekening,gaji,pemasukan
kepiting di food court,makanan,pengeluaran
oejk online,transport,pengeluaran
prime viideo,hiburan,pengeluaran
belanja harian,belanja,pengeluaran
commuter line ke rumah sakit,transport,pengeluaran
bayr kredit bulanan,tagihan,pengeluaran
makan bakso,makanan,pengeluaran
dikasih duiit,hadiah,pemasukan
konsultasi biaya dokter,kesehatan,pengeluaran
paaket data axis,tagihan,pengeluaran
beli sosro,minuman,pengeluaran
belanja di supermarket,belanja,pengeluaran
biyaa scaling,kesehatan,pengeluaran
naik psean grab,transport,pengeluaran
angkot ke bandara,transport,pengeluaran
sushi di kantor,makanan,pengeluaran
beli di solaria,makanan,pengeluaran
langganan fitness,hiburan,pengeluaran
jajan nasi campur di restoran,makanan,pengeluaran
liburan bali ke bali,hiburan,pengeluaran
beli dota 2,hiburan,pengeluaran
tiket kebun binatang,hiburan,pengeluaran
bayar tiket mrt,transport,pengeluaran
kemeja bliibli,belanja,pengeluaran
gaji diterima dari kantor,gaji,pemasukan
slay dr proyek,gaji,pemasukan
beli top up diamond,hiburan,pengeluaran
tiket museum ke bandung,hiburan,pengeluaran
beli nasi campur di warteg,makanan,pengeluaran
tujnangan dai kantor,gaji,pemasukan
doorprize dari saudara,hadiah,pemasukan
indomie,makanan,pengeluaran
beli makanan shawarma,makanan,pengeluaran
kopi janji jiwa,minuman,pengeluaran
hadiah menang dari teman,hadiah,pemasukan
tagihan wifi bulanan,tagihan,pengeluaran
isi solar,transport,pengeluaran
obat langganan,kesehatan,pengeluaran
warisan dari saudara,hadiah,pemasukan
baar pcr,kesehatan,pengeluaran
order es cendol,minuman,pengeluaran
stroom listrik,tagihan,pengeluaran
uang nikkah,hadiah,pemasukan
cumi goreng di rumah makan,makanan,pengeluaran
upah bulanan via transfer,gaji,pemasukan
langganan streaming,hiburan,pengeluaran
elektronik,belanja,pengeluaran
beli charger di indomaret,belanja,pengeluaran
resep langganan,kesehatan,pengeluaran
go car ke terminal,transport,pengeluaran
beli pakaian di shopee,belanja,pengeluaran
haddiah menang dari teman,hadiah,pemasukan
utnjangan transport,gaji,pemasukan
beli gorengan,makanan,pengeluaran
laangganan bowling,hiburan,pengeluaran
beli roblox,hiburan,pengeluaran
beli kemeja di bukalapak,belanja,pengeluaran
garuda ke jakarta,transport,pengeluaran
beli kemeja di supermarket,belanja,pengeluaran
blei laptop di tokopedia,belanja,pengeluaran
naik pesan grab ke rumah,transport,pengeluaran
paket axis,tagihan,pengeluaran
beli pakaian baru,belanja,pengeluaran
tiket pertandingan sama pacar,hiburan,pengeluaran
gaji bulan lalu,gaji,pemasukan
biaya scaling,kesehatan,pengeluaran
beli hp,belanja,pengeluaran
beli kimia farma online,kesehatan,pengeluaran
terima kado dari teman,hadiah,pemasukan
konsultasi biaya dokkter,kesehatan,pengeluaran
mainan bukalapak,belanja,pengeluaran
top up pubg mobile,hiburan,pengeluaran
beli alat tulis,belanja,pengeluaran
beli deterjen di indomaert,belanja,pengeluaran
rawon bareng keluarga,makanan,pengeluaran
udang siang tadi,makanan,pengeluaran
genshin impact bulanan,hiburan,pengeluaran
makan prasmanan,makanan,pengeluaran
slip gaji dari persuahaan,gaji,pemasukan
trip ke bandung,hiburan,pengeluaran
ahdiah doorprize dari kleuarga,hadiah,pemasukan
pendapatan adri kantor,gaji,pemasukan
beli baju,belanja,pengeluaran
opor ayam di restoran,makanan,pengeluaran
guardan tiap bulan,kesehatan,pengeluaran
bayar naik grab,transport,pengeluaran
first media bulan lalu,tagihan,pengeluaran
indriver barusan,transport,pengeluaran
bayar bpjs bulan ini,tagihan,pengeluaran
rezeki nomplok tak terduga,hadiah,pemasukan
paket data by.u,tagihan,pengeluaran
bayar bpjs ketenagakerjaan tiap bulan,tagihan,pengeluaran
pesan minuman air kelapa,minuman,pengeluaran
beli earphone di blibli,belanja,pengeluaran
makan pagi malam ini,makanan,pengeluaran
beli sabun mandi di pasar,belanja,pengeluaran
go car pagi,transport,pengeluaran
hadiah lebran,hadiah,pemasukan
sewa laangan,hiburan,pengeluaran
dikirimi uang dari keluarga,hadiah,pemasukan
tunjangan,gaji,pemasukan
bayaran krja via transfer,gaji,pemasukan
penhasilan dari proyek,gaji,pemasukan
kebun binatang ke bandung,hiburan,pengeluaran
kopi,minuman,pengeluaran
beli hand sanitizer di apotek,kesehatan,pengeluaran
bajaj malaam,transport,pengeluaran
oat milk latte,minuman,pengeluaran
rejeki dari etman,hadiah,pemasukan
uang jajan dari ortu,hadiah,pemasukan
byr iuran rt tiap bulan,tagihan,pengeluaran
gulai di kantor,makanan,pengeluaran
belanja laptop,belanja,pengeluaran
jadwal tes covid,kesehatan,pengeluaran
beli obat batuk di century,kesehatan,pengeluaran
upah kerja ke rekening,gaji,pemasukan
sewa fittness,hiburan,pengeluaran
upah harian dari perusahaan,gaji,pemasukan
abyar youtube premium,hiburan,pengeluaran
gaji bln lalu,gaji,pemasukan
ahdiah doorprize dari keluarga,hadiah,pemasukan
mobile legends,hiburan,pengeluaran
gaji ke rekening via transfer,gaji,pemasukan
cicilan motor,tagihan,pengeluaran
dapat sumbangan darri teman,hadiah,pemasukan
beli cinema,hiburan,pengeluaran
bayar konsul dokteer,kesehatan,pengeluaran
man paintbll,hiburan,pengeluaran
pnedappaatan sudah cair,gaji,pemasukan
beli kemeja baru,belanja,pengeluaran
bayar cek lab,kesehatan,pengeluaran
beli tiket garuda,transport,pengeluaran
order fried chicken,makanan,pengeluaran
salary dr proyek,gaji,pemasukan
beli peralatan dapur,belanja,pengeluaran
beli minuman es jeruk,minuman,pengeluaran
ke rontgen,kesehatan,pengeluaran
sriwijaya ke makassar,transport,pengeluaran
byr langganan internet bulanan,tagihan,pengeluaran
bahan bakar,transport,pengeluaran
periksa di rotgen,kesehatan,pengeluaran
rendang di restoran,makanan,pengeluaran
nonton bola abreng keluarga,hiburan,pengeluaran
tongseng,makanan,pengeluaran
slip gaji dari perusahaan,gaji,pemasukan
angkot tadi,transport,pengeluaran
byar stroom listrik tiap bulan,tagihan,pengeluaran
ngopi di chatime,minuman,pengeluaran
kontrakan,tagihan,pengeluaran
pesan es kelapa,minuman,pengeluaran
perpanjang langganan ivdio,hiburan,pengeluaran
kuuota indosat,tagihan,pengeluaran
beli tiket airasia,transport,pengeluaran
termia hadiah,hadiah,pemasukan
nopi kopi tubruk,minuman,pengeluaran
kao uang ulang tahun,hadiah,pemasukan
bayar asuransi jiwa,tagihan,pengeluaran
gaji mingguan dari perusahaan,gaji,pemasukan
belanja kemea,belanja,pengeluaran
periksa cabut gigi,kesehatan,pengeluaran
jaket buukalapak,belanja,pengeluaran
kopi di kantor,minuman,pengeluaran
bellli charger,belanja,pengeluaran
permi asuransi bulanan,tagihan,pengeluaran
checkout shopee,belanja,pengeluaran
beli minyak ikn,kesehatan,pengeluaran
periksa di cek draah,kesehatan,pengeluaran
beli obat resep di apotik,kesehatan,pengeluaran
roi bakar,makanan,pengeluaran
naik grab bike ke pasar,transport,pengeluaran
pesan grab ke terminal,transport,pengeluaran
fish n chps di rumah makan,makanan,pengeluaran
pesan ayam bakar,makanan,pengeluaran
beli ikan di supermarket,belanja,pengeluaran
dapat cashback,hadiah,pemasukan
disney plus,hiburan,pengeluaran
beli latte,minuman,pengeluaran
abyar bpjs bulan ini,tagihan,pengeluaran
order mie goreng,makanan,pengeluaran
gaji kontrak,gaji,pemasukan
beli mnman jus mangga,minuman,pengeluaran
blei sampo,belanja,pengeluaran
gojek malam,transport,pengeluaran
ibuprofen bulanan,kesehatan,pengeluaran
jajan sego bareng keluarga,makanan,pengeluaran
mkn di pizza hut,makanan,pengeluaran
nasi uduuk,makanan,pengeluaran
biaya dokter gigi,kesehatan,pengeluaran
sate kambing pagi tadi,makanan,pengeluaran
main sewa lapangan,hiburan,pengeluaran
bonus kinerja dari proyek,gaji,pemasukan
gaji pokok sudah cair,gaji,pemasukan
espresso sore tadi,minuman,pengeluaran
tokopedia belanja,belanja,pengeluaran
naik mrt ke kantor,transport,pengeluaran
biaya pijat trapi,kesehatan,pengeluaran
masuk gaji dari peruasahan,gaji,pemasukan
beli di rm padang,makanan,pengeluaran
beli lontong sayur,makanan,pengeluaran
ojek online ke pasar,transport,pengeluaran
sewwa futsal,hiburan,pengeluaran
lab,kesehatan,pengeluaran
indriver ke mall,transport,pengeluaran
ngisi bensn mobil,transport,pengeluaran
gaji ke-13,gaji,pemasukan
