title,category,type
honor kreja dari kantor,gaji,pemasukan
beli sandal di mall,belanja,pengeluaran
nnoton konser akihr pekan,hiburan,pengeluaran
daapt dooprrize tak trduga,hadiah,pemasukan
event,hiburan,pengeluaran
air mineral panas,minuman,pengeluaran
tiket masuk sama teman,hiburan,pengeluaran
kwetiau siang tadi,makanan,pengeluaran
hiah menang,hadiah,pemasukan
transfer ke uang lembur karyawan,tagihan,pengeluaran
keyboard blibli,belanja,pengeluaran
beli suplemen online,kesehatan,pengeluaran
pendapatan bulan ini,gaji,pemasukan
peralatan dapur tokopedia,belanja,pengeluaran
byr cicilan mobil bulanan,tagihan,pengeluaran
makan ramen,makanan,pengeluaran
beli genshin impact,hiburan,pengeluaran
vitamin c tiap bulan,kesehatan,pengeluaran
dpat uang saku dari keluarga,hadiah,pemasukan
bayar fee ke tokopedia,tagihan,pengeluaran
main sewa seepeda,hiburan,pengeluaran
milkshake,minuman,pengeluaran
makan di nasi uduk,makanan,pengeluaran
uang tip dari rotu,hadiah,pemasukan
dimsum di mall,makanan,pengeluaran
nasi liwet bareng teman,makanan,pengeluaran
pempek bareng teman,makanan,pengeluaran
nasi bakar pagi tadi,makanan,pengeluaran
langganan internet bulanan,tagihan,pengeluaran
gaji pertama dari perusahaan,gaji,pemasukan
ngopi kopi hitam,minuman,pengeluaran
mie rebus bareng keluarga,makanan,pengeluaran
beli di point coffee,minuman,pengeluaran
beelanja lawson,belanja,pengeluaran
beli parfum,belanja,pengeluaran
pesan mnman teh tarik,minuman,pengeluaran
eswa rumah bulan ini,tagihan,pengeluaran
siomay bareng teman,makanan,pengeluaran
pesan minuman boba,minuman,pengeluaran
nonton film bareng keluarga,hiburan,pengeluaran
kasih gaji pekerja tunai,tagihan,pengeluaran
gocar,transport,pengeluaran
cinema xxi rame-rame,hiburan,pengeluaran
minum kopi,minuman,pengeluaran
sate ayam bareng teman,makanan,pengeluaran
abyaran feelance,gaji,pemasukan
byr bonus ke agen,tagihan,pengeluaran
sandal,belanja,pengeluaran
subscribe idio,hiburan,pengeluaran
bayar kereta api,transport,pengeluaran
tunjangan dari bos,gaji,pemasukan
kebun binaatng,hiburan,pengeluaran
naik mrt pulang,transport,pengeluaran
angpau kemarin,hadiah,pemasukan
bayar air bulan ini,tagihan,pengeluaran
kas rt bulan lau,tagihan,pengeluaran
beli kapas di kimia farma,kesehatan,pengeluaran
transfer bayaran ke agen,tagihan,pengeluaran
ngopi di haus,minuman,pengeluaran
tagihan listrik,tagihan,pengeluaran
maxim car ke bandara,transport,pengeluaran
transfer ke mitra komisi penjualan,tagihan,pengeluaran
sriwijaya pulang kampung,transport,pengeluaran
kasih bonus ke bos,tagihan,pengeluaran
nerima fee proyek,gaji,pemasukan
ayam peenyet di kantin,makanan,pengeluaran
beli cumi goreng,makanan,pengeluaran
matcha esteh indonesia,minuman,pengeluaran
beli vitamin di guardian,kesehatan,pengeluaran
beli matcha,minuman,pengeluaran
bayar maxim,transport,pengeluaran
kopi kenngan,minuman,pengeluaran
order shawarma,makanan,pengeluaran
bayar iuran keamanan,tagihan,pengeluaran
uang sku dari teman,hadiah,pemasukan
beli minuman susu,minuman,pengeluaran
bayar stroom listrik tiiap bulan,tagihan,pengeluaran
poin reward dari keluarga,hadiah,pemasukan
naik bajaj ke rumah sakit,transport,pengeluaran
konsul cabut gii,kesehatan,pengeluaran
minum jus jeruk,minuman,pengeluaran
grabcar ke terminal,transport,pengeluaran
iqiyi,hiburan,pengeluaran
kas,tagihan,pengeluaran
beli skincare di superamrket,belanja,pengeluaran
sumbangan,hadiah,pemasukan
dapat fee atasan,gaji,pemasukan
es doger,minuman,pengeluaran
dapat ahdiah,hadiah,pemasukan
blei sandal di lazada,belanja,pengeluaran
bayar pln,tagihan,pengeluaran
bayar tagihan listrik bulannan,tagihan,pengeluaran
cumi goreng di mall,makanan,pengeluaran
carrefour,belanja,pengeluaran
trip ke bandung,hiburan,pengeluaran
udang,makanan,pengeluaran
dapet kmoisi atasan,gaji,pemasukan
seafood di mall,makanan,pengeluaran
langganan apple music,hiburan,pengeluaran
nerima fee vendor,gaji,pemasukan
internet bulan lalu,tagihan,pengeluaran
rezeki nomplook tak terduga,hadiah,pemasukan
ngasih komisi reseller mingguan,tagihan,pengeluaran
belanja bulanan,belanja,pengeluaran
bensin motor mobil,transport,pengeluaran
angsuran motor tiap bulan,tagihan,pengeluaran
diterima fee,gaji,pemasukan
mkn ketupat,makanan,pengeluaran
menang giveaway,hadiah,pemasukan
hadiah uang dari tante,hadiah,pemasukan
beli bensin mobil,transport,pengeluaran
ngasih honor narasumber bulan ini,tagihan,pengeluaran
transfer ke fee vendor via transfer,tagihan,pengeluaran
bayar biaya operasi,kesehatan,pengeluaran
beli mnman es doger,minuman,pengeluaran
bayar premi asuransi tiap bulan,tagihan,pengeluaran
beli minuman cappuccino,minuman,pengeluaran
nasi greng di rumah makan,makanan,pengeluaran
genshin impact,hiburan,pengeluaran
beli makanan seafood,makanan,pengeluaran
dapet insentif tokopedia,gaji,pemasukan
subscribe langganan netflix,hiburan,pengeluaran
pertamax motor,transport,pengeluaran
beli egnshin impact,hiburan,pengeluaran
ancol ke bandug,hiburan,pengeluaran
yakult dingin,minuman,pengeluaran
thai tea starbucks,minuman,pengeluaran
gaji,gaji,pemasukan
sepatu bukalapak,belanja,pengeluaran
minum kopi tubruk,minuman,pengeluaran
susu segar sambil nugas,minuman,pengeluaran
periksa di cek darah,kesehatan,pengeluaran
ngopi soda,minuman,pengeluaran
peralatan,belanja,pengeluaran
cumi goreng di restoran,makanan,pengeluaran
wedang jahe,minuman,pengeluaran
pesan pecel lele,makanan,pengeluaran
naik commuter line ke mall,transport,pengeluaran
makan bubur ayam,makanan,pengeluaran
biaya tambal ban,transport,pengeluaran
bayar seewa kamar bulan lalu,tagihan,pengeluaran
iuran sampah bulan llau,tagihan,pengeluaran
genshin ipact bulanan,hiburan,pengeluaran
warsiian tak terduga,hadiah,pemasukan
kepiting,makanan,pengeluaran
ibaya terapi,kesehatan,pengeluaran
pesawat ke medan,transport,pengeluaran
obat resep tiap bullan,kesehatan,pengeluaran
kpr blanan,tagihan,pengeluaran
terima bayaran dari agen,gaji,pemasukan
komsi penjualan,gaji,pemasukan
nerima komisi penjualan perusahaan,gaji,pemasukan
cicilan motor,tagihan,pengeluaran
bayar bayaran ke grab,tagihan,pengeluaran
tempe goreng bareng keluarga,makanan,pengeluaran
order teh manis,minuman,pengeluaran
naik indriver ke gym,transport,pengeluaran
fashion,belanja,pengeluaran
dapat komisi penjualan bos,gaji,pemasukan
boking hotel ke bandung,hiburan,pengeluaran
hoonorarium bulan ini,gaji,pemasukan
hibah lebaran,hadiah,pemasukan
gojek ke kampus,transport,pengeluaran
pesan makan lalapan,makanan,pengeluaran
warisan dr ortu,hadiah,pemasukan
kirim komisi proyek ke vendor,tagihan,pengeluaran
bayar iurran sampah,tagihan,pengeluaran
menerima upah kerja,gaji,pemasukan
bayar bpjs bulanan,tagihan,pengeluaran
gajji pegawai cair,gaji,pemasukan
taro milk tea di kafe,minuman,pengeluaran
masuk fee dari kntor,gaji,pemasukan
beli makanan sop iga,makanan,pengeluaran
transfer ke toomro honor,tagihan,pengeluaran
menang undian dr om,hadiah,pemasukan
dapat bayaran agen,gaji,pemasukan
naik pesan gojek ke terminal,transport,pengeluaran
bayar pln tiap bulan,tagihan,pengeluaran
makan di martabak manis,makanan,pengeluaran
bayar indriver,transport,pengeluaran
es teler 77,makanan,pengeluaran
terima kdao dari om,hadiah,pemasukan
kemeja bukalpaak,belanja,pengeluaran
byr asuransi kesehatan bulan lalu,tagihan,pengeluaran
diiterima gaji lembur,gaji,pemasukan
aksesoris hp tokopedia,belanja,pengeluaran
dapet tunjangan jabatan,gaji,pemasukan
bayar komisi ke klien,tagihan,pengeluaran
biaya pijat teapi,kesehatan,pengeluaran
es campur dignin,minuman,pengeluaran
beli mainan di lazada,belanja,pengeluaran
martaabk manis di rumah makan,makanan,pengeluaran
lemon tea tomoro coffee,minuman,pengeluaran
kasih gaji pebantu,tagihan,pengeluaran
kebun binatang ke bnadung,hiburan,pengeluaran
pempek,makanan,pengeluaran
reward aplkiasi,hadiah,pemasukan
tunjangan,gaji,pemasukan
belanja di belanja indomaret,belanja,pengeluaran
mall,hiburan,pengeluaran
beli skin bulanan,hiburan,pengeluaran
kamera bukalapak,belanja,pengeluaran
belanja keyboard,belanja,pengeluaran
dpat warisan,hadiah,pemasukan
seafood di kantor,makanan,pengeluaran
reward,hadiah,pemasukan
komisi bulan lalu,gaji,pemasukan
gaji tetap dr kantor,gaji,pemasukan
dapet gaji lembur,gaji,pemasukan
bayar langganan netflix,hiburan,pengeluaran
jajan pecel ayam di warteg,makanan,pengeluaran
makan di tahu goreng di food court,makanan,pengeluaran
nasi box di restoran,makanan,pengeluaran
bubur aam malam ini,makanan,pengeluaran
beli clana di indomaret,belanja,pengeluaran
badminton,hiburan,pengeluaran
belli headset,belanja,pengeluaran
cicilan ublan lalu,tagihan,pengeluaran
dikasih duit,hadiah,pemasukan
apotik urtn,kesehatan,pengeluaran
byr laboratorium,kesehatan,pengeluaran
resort sama keuarga,hiburan,pengeluaran
kebab di kantin,makanan,pengeluaran
pesan susu,minuman,pengeluaran
gaji pegawai bulan allu,gaji,pemasukan
terima kdao dari keluarga,hadiah,pemasukan
pesan makan ayam penyet di restoran,makanan,pengeluaran
pesan miuman espresso,minuman,pengeluaran
beli soo ayam di mall,makanan,pengeluaran
cahsbback shopee dari saudara,hadiah,pemasukan
grabcar ke bandara,transport,pengeluaran
belanja pakaian,belanja,pengeluaran
order mie gacoan,makanan,pengeluaran
naiik bus trans,transport,pengeluaran
beli aksesoris hp di mall,belanja,pengeluaran
byr tambal ban,transport,pengeluaran
bayar first media tiap bulan,tagihan,pengeluaran
beli batagor,makanan,pengeluaran
pesan minuman kopi,minuman,pengeluaran
biaya antigen,kesehatan,pengeluaran
beri gaji buruh,tagihan,pengeluaran
renang mingguan,hiburan,pengeluaran
beli makanan ayam baakar,makanan,pengeluaran
beli cold brew,minuman,pengeluaran
beli teh manis,minuman,pengeluaran
transfer bnus karyawan,tagihan,pengeluaran
bayar psikolog,kesehatan,pengeluaran
rendang di rumah makan,makanan,pengeluaran
langgann olahraga,hiburan,pengeluaran
transfer komisi ke atasan,tagihan,pengeluaran
bayar grab motor,transport,pengeluaran
beli sayur di supermarket,belanja,pengeluaran
olahraga minggguan,hiburan,pengeluaran
belanja pasar,belanja,pengeluaran
cicilan,tagihan,pengeluaran
biaaya rapid test,kesehatan,pengeluaran
terima gaji,gaji,pemasukan
paket trhee,tagihan,pengeluaran
busway ke sekolah,transport,pengeluaran
isi pulsa xl,tagihan,pengeluaran
tagihan air,tagihan,pengeluaran
ayam goreng,makanan,pengeluaran
warisan tak terduga,hadiah,pemasukan
beli makanan dimsum,makanan,pengeluaran
angpao,hadiah,pemasukan
belanja deterjen,belanja,pengeluaran
solar,transport,pengeluaran
beli makanan mie goreng,makanan,pengeluaran
pesan es jeruk,minuman,pengeluaran
menerima slip gaji,gaji,pemasukan
beli elektronik di alfamart,belanja,pengeluaran
bayar indihome tiap ublan,tagihan,pengeluaran
beli telur,belanja,pengeluaran
air,tagihan,pengeluaran
beli cinema xxi,hiburan,pengeluaran
jus,minuman,pengeluaran
beli kamera di supermarket,belanja,pengeluaran
peasn makan ayam kremes,makanan,pengeluaran
nerima honor dari perusahaan,gaji,pemasukan
wairssan adri tante,hadiah,pemasukan
meenrima income,gaji,pemasukan
apple music,hiburan,pengeluaran
jd.id,belanja,pengeluaran
gulai bareng keluarga,makanan,pengeluaran
traansfer ke upah karyawan bulanan,tagihan,pengeluaran
income via transfer,gaji,pemasukan
burger di kantor,makanan,pengeluaran
beli makanan steak,makanan,pengeluaran
beli ikan,belanja,pengeluaran
bayar komisi atasan,tagihan,pengeluaran
traveloka hotel smaa keluarga,hiburan,pengeluaran
kereta api,transport,pengeluaran
tikeet kereta ke gym,transport,pengeluaran
maxim ke sekolah,transport,pengeluaran
nonton pertandingan sama pacar,hiburan,pengeluaran
sewa rumah bulan ini,tagihan,pengeluaran
beli tripod di lazada,belanja,pengeluaran
naik pesan grab,transport,pengeluaran
fish n chips di restoran,makanan,pengeluaran
beli betadine,kesehatan,pengeluaran
transfer bayaran tukang,tagihan,pengeluaran
bayar gaji art,tagihan,pengeluaran
uang jajn dari oru,hadiah,pemasukan
uang saku dr saudara,hadiah,pemasukan
hadiah pernikahan,hadiah,pemasukan
point coffee,minuman,pengeluaran
dapat komisi penjualan dari shopee,gaji,pemasukan
kirim ke uang lmbur karyawan,tagihan,pengeluaran
perpanjang viu,hiburan,pengeluaran
kopi dalgona di starbucks,minuman,pengeluaran
baar listrik bulan ini,tagihan,pengeluaran
hadiah,belanja,pengeluaran
makan gado-gado,makanan,pengeluaran
kereta,transport,pengeluaran
naik gojek ke bengkel,transport,pengeluaran
pesawat ke makassar,transport,pengeluaran
angkot tiap hari,transport,pengeluaran
pesan minuman cold brew,minuman,pengeluaran
buku tokopedia,belanja,pengeluaran
naik argo bromo ke gym,transport,pengeluaran
naik goride ke pasar,transport,pengeluaran
gorengan di kanotr,makanan,pengeluaran
beli resep,kesehatan,pengeluaran
nonton pertandingan akhir pekan,hiburan,pengeluaran
dikaish duit dari tman,hadiah,pemasukan
hibah,hadiah,pemasukan
nerima gajji ke 13,gaji,pemasukan
beli top up ml,hiburan,pengeluaran
order bandrek,minuman,pengeluaran
makan siang,makanan,pengeluaran
byr ke shopee insentif,tagihan,pengeluaran
kwetiau,makanan,pengeluaran
insentif penjualan,gaji,pemasukan
beli buku,belanja,pengeluaran
terima thr ualng taun,hadiah,pemasukan
moblie legends,hiburan,pengeluaran
beli nasi padang,makanan,pengeluaran
byar indihome tiap bulan,tagihan,pengeluaran
myrepublic bulan lalu,tagihan,pengeluaran
ngopi di gong cha,minuman,pengeluaran
beli pertamax,transport,pengeluaran
pesan es kopi susu,minuman,pengeluaran
biaya ganti oli,transport,pengeluaran
nontoon pertandingan sama pacar,hiburan,pengeluaran
pesan kopi dalgona,minuman,pengeluaran
kirim ke honor pembicara,tagihan,pengeluaran
beli tissue di supermarket,belanja,pengeluaran
beli nonton bioskop,hiburan,pengeluaran
beli vitamin c di apotek,kesehatan,pengeluaran
beli resep di aptoek,kesehatan,pengeluaran
kapas,kesehatan,pengeluaran
komisi penjualan dari kantor,gaji,pemasukan
hadiah dari kealurga,hadiah,pemasukan
sumbangan dr keluarga,hadiah,pemasukan
gaji lembur cair,gaji,pemasukan
beli vitamin langganan,kesehatan,pengeluaran
martabak manis di restoran,makanan,pengeluaran
perpanjang langgann spotify,hiburan,pengeluaran
upah kerja dari perusahaan,gaji,pemasukan
bayar pdam bulan lalu,tagihan,pengeluaran
fisioterapi,kesehatan,pengeluaran
bayar angsuran motor tiap bulan,tagihan,pengeluaran
bayar cicilan hp bulan lalu,tagihan,pengeluaran
beli pulsa byu,tagihan,pengeluaran
periksa di laboratorium,kesehatan,pengeluaran
bayar swa rumah,tagihan,pengeluaran
makan di sarapan,makanan,pengeluaran
bayar asuransi kesehatan,tagihan,pengeluaran
beli earphone baru,belanja,pengeluaran
dapet fee dari tokopedia,gaji,pemasukan
biaya cbaut gigi,kesehatan,pengeluaran
tamaan wisata ke jogja,hiburan,pengeluaran
hadiah doorprize dari keluarga,hadiah,pemasukan
langganan deezer,hiburan,pengeluaran
hadiah menang lbearan,hadiah,pemasukan
naik bajaj ke bengkel,transport,pengeluaran
ngasih thr asisten tunai,tagihan,pengeluaran
bayar ecg,kesehatan,pengeluaran
makan mie rbus,makanan,pengeluaran
tiket fight,transport,pengeluaran
graab motor sore,transport,pengeluaran
langganan futsal,hiburan,pengeluaran
terima insentif dari shopee,gaji,pemasukan
naik maxim motor ke pasar,transport,pengeluaran
langganan diisney bulanan,hiburan,pengeluaran
teima komisi vendor,gaji,pemasukan
kereta api ke stasiun,transport,pengeluaran
biaya service motor,transport,pengeluaran
beli nasi ayam,makanan,pengeluaran
beli ovaltine,minuman,pengeluaran
gaji ke rekening bln lalu,gaji,pemasukan
honorarium bulan lalu,gaji,pemasukan
gaji kontrak sudah cair,gaji,pemasukan
tiket lrt pagi,transport,pengeluaran
pesan capcay,makanan,pengeluaran
ranch market,belanja,pengeluaran
dapat fee kantor,gaji,pemasukan
makan bakso,makanan,pengeluaran
bayar indihhome bulan lalu,tagihan,pengeluaran
ayam geprek di warteg,makanan,pengeluaran
burger di warteg,makanan,pengeluaran
langganan billiard,hiburan,pengeluaran
tghn wifi bulanan,tagihan,pengeluaran
makan ikan bakar,makanan,pengeluaran
income dari perusahaan,gaji,pemasukan
ngopi jus alpukat,minuman,pengeluaran
boba buat kerja,minuman,pengeluaran
beli tiket pesawat,transport,pengeluaran
brunch,makanan,pengeluaran
beli makanan makan siang,makanan,pengeluaran
bonus tahunan via transfer,gaji,pemasukan
menantea,minuman,pengeluaran
poin reward dri keluarga,hadiah,pemasukan
masuk upah,gaji,pemasukan
top up mobile legends,hiburan,pengeluaran
beli plester,kesehatan,pengeluaran
ke karaoke,hiburan,pengeluaran
beli minuman air kelapa,minuman,pengeluaran
ngopi yakult,minuman,pengeluaran
aksesoris hp lazada,belanja,pengeluaran
kirim ke upah pekerja bulan ini,tagihan,pengeluaran
mainan lazada,belanja,pengeluaran
bayar cek kesehatan,kesehatan,pengeluaran
ayam bakar siang tadi,makanan,pengeluaran
bayaran bulan lalu,gaji,pemasukan
perpanjang hbo go,hiburan,pengeluaran
cashback shopee dari teman,hadiah,pemasukan
membayar gaji pembantu,tagihan,pengeluaran
guardian tiap bulan,kesehatan,pengeluaran
onnton rame-rame,hiburan,pengeluaran
cap cay bareng teman,makanan,pengeluaran
gaji mgaang via transfer,gaji,pemasukan
tip pelanggan lebaran,hadiah,pemasukan
biaya psikolog,kesehatan,pengeluaran
bowling,hiburan,pengeluaran
gym,hiburan,pengeluaran
periksa ke biaya dokter,kesehatan,pengeluaran
kasih upah tukang,tagihan,pengeluaran
beli masker medis,kesehatan,pengeluaran
pertamax,transport,pengeluaran
bayar langganan spotiify,hiburan,pengeluaran
upah hrian cair,gaji,pemasukan
iuran sampah tiap ubllan,tagihan,pengeluaran
naik taksi online,transport,pengeluaran
beli sandal di shopee,belanja,pengeluaran
terima uaph kerja,gaji,pemasukan
tiket lion,transport,pengeluaran
tiiket cinema,hiburan,pengeluaran
pesan kopi,minuman,pengeluaran
sesi pijat terapi,kesehatan,pengeluaran
pendapataan dari perusahaan,gaji,pemasukan
doorprize uang tahun,hadiah,pemasukan
naik grab bike ke pasar,transport,pengeluaran
terima gaji kaantor,gaji,pemasukan
