title,category,secondary_category,type
subscribe skincare wardah bareng keluarga,belanja,kecantikan,pengeluaran
terima uang saku dari nenek di rumah,hadiah,pemberian_masuk,pemasukan
citilink ke surabaya malam ini,transport,pesawat,pengeluaran
beli earphone baru,belanja,elektronik,pengeluaran
samsung store,belanja,harian,pengeluaran
pesan super air jet tiap bulan,transport,pesawat,pengeluaran
cashback ovo via transfer,hadiah,reward,pemasukan
langganan kereta eksekutif minggu ini,transport,umum,pengeluaran
belanja hp,belanja,elektronik,pengeluaran
cashback ovo,hadiah,reward,pemasukan
jaajn nasi campur di restoran,makanan,makanan,pengeluaran
langgannan yoga,hiburan,aktivitas,pengeluaran
ambil biaya kesehatan diskon,kesehatan,kesehatan,pengeluaran
mneerima upah lemubr,gaji,komisi,pemasukan
pln pasca bayar bulan lalu,tagihan,utilitas,pengeluaran
bayar pertamax turbo dison,transport,pribadi,pengeluaran
upah ke rekening,gaji,gaji,pemasukan
order air putih,minuman,jajanan,pengeluaran
roblox,hiburan,hiburan,pengeluaran
apket smartfren,tagihan,internet_pulsa,pengeluaran
isi top up game rutin,hiburan,game,pengeluaran
makan siang di gildak,makanan,makanan,pengeluaran
kesehatan umum via transfer,kesehatan,kesehatan,pengeluaran
dufan sama keluarga,hiburan,liburan,pengeluaran
ngambil blibli sale kemarin,belanja,online_shop,pengeluaran
beli probiotik di apotik,kesehatan,apotek,pengeluaran
ayar rawat inap rumah sakit cash,kesehatan,prosedur,pengeluaran
bayar gaji freelancer cash,tagihan,gaji_pihak3,pengeluaran
ke laboratorium,kesehatan,prosedur,pengeluaran
langganan diisney bulanan,hiburan,streaming,pengeluaran
bayar smartfren bulanan di rumah,tagihan,internet_pulsa,pengeluaran
pesan es doger,minuman,jajanan,pengeluaran
bayar minum susu bulan lalu,minuman,minuman,pengeluaran
dapat cashback ovo pagi tadi,hadiah,reward,pemasukan
bayar pln pasca bayar baru,tagihan,utilitas,pengeluaran
ambil flashdisk 64gb tadi,belanja,elektronik,pengeluaran
bayarkan ke mitra,tagihan,tagihan,pengeluaran
tieet konser sama teman,hiburan,tontonan,pengeluaran
sriwijaya air kemarin,transport,pesawat,pengeluaran
ambil transjakarta sama temen,transport,umum,pengeluaran
isi paracetamol rutin rutin,kesehatan,obat,pengeluaran
beli biaya berobat promo,kesehatan,kesehatan,pengeluaran
dikirimmi uang dari saudara,hadiah,hadiah,pemasukan
lalapan siang tadi,makanan,makanan,pengeluaran
ngopi jus mangga,minuman,jajanan,pengeluaran
dapet gaji pertama,gaji,gaji,pemasukan
langganan periksa gigi rutin bulan nii,kesehatan,konsul,pengeluaran
abyar iuran kebersihan bulan lalu,tagihan,iuran,pengeluaran
periksa gigi rutin tadi,kesehatan,konsul,pengeluaran
paket data tellkomsel,tagihan,internet_pulsa,pengeluaran
order puskesmas terdekat baru,kesehatan,konsul,pengeluaran
flight pulang kampung,transport,pesawat,pengeluaran
order makeup wardah tadi,belanja,kecantikan,pengeluaran
beli ongkos pulang sama temen,transport,transport,pengeluaran
terima hadiah ulang tahun ayah viia transfer,hadiah,kado,pemasukan
langganan kredit hp bareng teman,tagihan,kredit,pengeluaran
nerima bonus kerja,gaji,bonus,pemasukan
beli vitamin di guardian,kesehatan,apotek,pengeluaran
kirim ke uang lembur karyawan,tagihan,tagihan,pengeluaran
zara,belanja,harian,pengeluaran
gaji pegawai bulan ini,gaji,gaji,pemasukan
bayar tagihan wii,tagihan,tagihan,pengeluaran
kpr bulan lalu,tagihan,tagihan,pengeluaran
perpanjang bengkel motor promo,transport,pribadi,pengeluaran
transfer dari adik,hadiah,hadiah,pemasukan
konser rame-rame,hiburan,tontonan,pengeluaran
dapet menang giveaway tokopedia kemariin,hadiah,undian,pemasukan
minum baandrek,minuman,jajanan,pengeluaran
bayar becak di kantor,transport,transport,pengeluaran
pesan kredit hp baru,tagihan,kredit,pengeluaran
subscribe tiket pesawat lion sama temen,transport,pesawat,pengeluaran
beli sop iga,makanan,makanan,pengeluaran
bonus shopee via transfer,gaji,bonus,pemasukan
beli trraveling ke bali tadi,hiburan,liburan,pengeluaran
subscribe air kelapa rutin,minuman,minuman,pengeluaran
beli youtube premium di kantor,hiburan,streaming,pengeluaran
terima hadiah undian bank bulan lalu,hadiah,undian,pemasukan
pesan kari kambing bulan ini,makanan,makanan,pengeluaran
hibah tak teerduga,hadiah,pemberian_masuk,pemasukan
ambil konsultasi spesialis tiap bulan,kesehatan,konsul,pengeluaran
beli nonton film minggu ini,hiburan,tontonan,pengeluaran
order bayar pdam bulanan sama temen,tagihan,utilitas,pengeluaran
mkn spaghetti,makanan,makanan,pengeluaran
perpanjang serum vitamin c via transfer,belanja,kecantikan,pengeluaran
pesan tagihan air pdam malam ini,tagihan,utilitas,pengeluaran
insentif komisi dari asuransi,gaji,bonus,pemasukan
dapat transferan dari otru,hadiah,hadiah,pemasukan
main main promo,hiburan,hiburan,pengeluaran
batik air,transport,transport,pengeluaran
nerima fee dari vendor,gaji,komisi,pemasukan
nasi kuning di kantor,makanan,makanan,pengeluaran
biaya berobat kemarin,kesehatan,kesehatan,pengeluaran
tiket fight,transport,transport,pengeluaran
isi apple music di kantor,hiburan,streaming,pengeluaran
beli rame-rame diskon,hiburan,hiburan,pengeluaran
kebun binatang ke bnadung,hiburan,liburan,pengeluaran
beli aksesoris hp di amll,belanja,elektronik,pengeluaran
sate padang di food court,makanan,makanan,pengeluaran
ambil garda ke bali rutin,transport,pesawat,pengeluaran
beli sepatu bau,belanja,fashion,pengeluaran
naik bus ke stasiun,transport,umum,pengeluaran
komisi diterima dari perusahaan,gaji,komisi,pemasukan
perpanjang bayar air promo,tagihan,utilitas,pengeluaran
nonton bola,hiburan,tontonan,pengeluaran
beli tiket citilink,transport,pesawat,pengeluaran
minuman kekinian,minuman,jajanan,pengeluaran
order bandrek,minuman,jajanan,pengeluaran
ngambil masker medis malam ini,kesehatan,obat,pengeluaran
langganan biaa kesehatan,kesehatan,kesehatan,pengeluaran
suplemen rutin,kesehatan,obat,pengeluaran
order belanja toko areng teman,belanja,belanja,pengeluaran
dapat uang saku dari teman,hadiah,pemberian_masuk,pemasukan
beli barang bareng teman,belanja,belanja,pengeluaran
subscribe token pln 100rb tadi,tagihan,utilitas,pengeluaran
menerima gaji bulan ini,gaji,gaji,pemasukan
bayar batik air baru,transport,pesawat,pengeluaran
bayar jasa penghubung,tagihan,tagihan,pengeluaran
bayr uanng kos,tagihan,sewa,pengeluaran
bayar tol tiap bulan,transport,pribadi,pengeluaran
bayar karaoke nav bulan lalu,hiburan,aktivitas,pengeluaran
isi jus mangga diskon,minuman,jajanan,pengeluaran
cicilan kredivo via transfer,tagihan,kredit,pengeluaran
bayar cicilan mobil bulanan,tagihan,kredit,pengeluaran
beli xiaomi,belanja,harian,pengeluaran
ngambil sewa lapangan di kantor,hiburan,aktivitas,pengeluaran
tiket konser musik,hiburan,tontonan,pengeluaran
main badminton,hiburan,hiburan,pengeluaran
nerima gaji pertama,gaji,gaji,pemasukan
byr bayaran grab,tagihan,tagihan,pengeluaran
gaji pokok via transfer,gaji,gaji,pemasukan
pesn belanja umum bareng teman,belanja,belanja,pengeluaran
order asuransi pendidikan bulan lalu,tagihan,asuransi,pengeluaran
beli hadiah buat teman,belanja,belanja,pengeluaran
ngambil rame-rame tiap bulan,hiburan,hiburan,pengeluaran
bayar konsul gigi cash,kesehatan,konsul,pengeluaran
nasi goreng pagi tadi,makanan,makanan,pengeluaran
cashbacck gopay dr saudara,hadiah,reward,pemasukan
bayar iuran rt sama temen,tagihan,iuran,pengeluaran
gajian honor pembicara,tagihan,tagihan,pengeluaran
gaji mingguan buan lalu,gaji,gaji,pemasukan
tas bukalapak,belanja,fashion,pengeluaran
top up tkoen bulanan,hiburan,game,pengeluaran
pesan minuman latte,minuman,jajanan,pengeluaran
mie goreeng di restoran,makanan,makanan,pengeluaran
subscribe speaker bluetooth via transfer,belanja,elektronik,pengeluaran
perpanjang biaya berobat pagi tadi,kesehatan,kesehatan,pengeluaran
super air jet ke medan,transport,transport,pengeluaran
grab ke mall sama temen,transport,online,pengeluaran
transfer komisi kepada penghubung,tagihan,gaji_pihak3,pengeluaran
nontoon pertandingan sama pacar,hiburan,hiburan,pengeluaran
pesan mnman thai milk tea,minuman,jajanan,pengeluaran
beli minuman kopi,minuman,jajanan,pengeluaran
asuransi keeshatan,tagihan,asuransi,pengeluaran
perpanjang bpjs ketenagakerjaan sama temen,tagihan,asuransi,pengeluaran
ngambil bayar listrik pln baru,tagihan,utilitas,pengeluaran
order ongkos pulang minggu ini,transport,transport,pengeluaran
langganan akupunktur ccash,kesehatan,prosedur,pengeluaran
langganan flight pulang kampung diskon,transport,pesawat,pengeluaran
shopping center di kantor,belanja,belanja,pengeluaran
martabak telur bareng keluarga,makanan,jajanan,pengeluaran
beli token listrik baru,tagihan,utilitas,pengeluaran
bayyar penginapan,hiburan,liburan,pengeluaran
gaji ke 13,gaji,gaji,pemasukan
transfer ke supplier,tagihan,tagihan,pengeluaran
menerima giveaway instagram baareng teman,hadiah,undian,pemasukan
order etoll mandiri cash,transport,pribadi,pengeluaran
kiriman dari ipar,hadiah,pemberian_masuk,pemasukan
menerima hadiah ulang tahun ayah di kantor,hadiah,kado,pemasukan
termometer,kesehatan,obat,pengeluaran
diterima fee proyek malam ini,gaji,komisi,pemasukan
gaji bulan ini bulan lalu,gaji,gaji,pemasukan
kasih komisi ke influencer,tagihan,gaji_pihak3,pengeluaran
kiriman dari kakek,hadiah,pemberian_masuk,pemasukan
masuk duit dari tante di kantor,hadiah,pemberian_masuk,pemasukan
langganan bahan bakar mobil kemarin,transport,pribadi,pengeluaran
subscribe transfer fee desiigner tadi,tagihan,gaji_pihak3,pengeluaran
ambil silver queen,makanan,jajanan,pengeluaran
makan cap cay,makanan,makanan,pengeluaran
doorprize tak terduga,hadiah,undian,pemasukan
langganan kredit kpr pagi tadi,tagihan,kredit,pengeluaran
langganan lion air ke medan bulan ini,transport,pesawat,pengeluaran
dapet honor atasan,gaji,komisi,pemasukan
byar langganan disney,hiburan,streaming,pengeluaran
order langganan disney minggu ini,hiburan,streaming,pengeluaran
tpoi tokopedia,belanja,fashion,pengeluaran
perpanjang sewa laapngan di rumah,hiburan,aktivitas,pengeluaran
terimaa hadiah dari atasan bareng keluarga,hadiah,hadiah,pemasukan
langganan resort bogor bulan lalu,hiburan,liburan,pengeluaran
transferan dari sepupu,hadiah,hadiah,pemasukan
kiriman dari om,hadiah,pemberian_masuk,pemasukan
pesan nonton film bulan ini,hiburan,tontonan,pengeluaran
bayar tukang ojek bulan ini,transport,transport,pengeluaran
bayar bizent bulan ini,tagihan,tagihan,pengeluaran
naik kuda baru,transport,transport,pengeluaran
beli isi pulsa,tagihan,internet_pulsa,pengeluaran
top up roblox bulanan,hiburan,game,pengeluaran
ambil free fire diamond bulan lalu,hiburan,game,pengeluaran
bayar ibuprofen sakit kepala kemarin,kesehatan,obat,pengeluaran
menerima menang lomba menulis sama temen,hadiah,undian,pemasukan
bayar token listrik,tagihan,utilitas,pengeluaran
bayarr beli barang kemarin,belanja,belanja,pengeluaran
beli tiket cgv,hiburan,tontonan,pengeluaran
beli frappuccino,minuman,jajanan,pengeluaran
bayar shoppee live bulan lalu,belanja,online_shop,pengeluaran
super air jet,transport,transport,pengeluaran
order bus malam sama temen,transport,umum,pengeluaran
frappuccino promo,minuman,jajanan,pengeluaran
dapet cashback shopee via traansfer,hadiah,reward,pemasukan
subscribe prime video cash,hiburan,streaming,pengeluaran
burger siang tadi,makanan,makanan,pengeluaran
biaya pnajat tebing,hiburan,hiburan,pengeluaran
pesan makan gulai siang tadi,makanan,makanan,pengeluaran
transfer fee ke gojek,tagihan,gaji_pihak3,pengeluaran
kasih uang ke penjual,tagihan,tagihan,pengeluaran
isi parfum bath body works via transfer,belanja,kecantikan,pengeluaran
bayar token pln 100rb baru,tagihan,utilitas,pengeluaran
erpanjang ban mobil bareng keluarga,transport,pribadi,pengeluaran
garuda ke bali,transport,pesawat,pengeluaran
kirim komisi ke broker,tagihan,gaji_pihak3,pengeluaran
wetv,hiburan,streaming,pengeluaran
biaya bengkel,transport,pribadi,pengeluaran
dapat rezeki nomplok di rumah,hadiah,pemberian_masuk,pemasukan
belanja buah,belanja,harian,pengeluaran
perlengkapan,belanja,harian,pengeluaran
perpanjang rame-rame di kantor,hiburan,hiburan,pengeluaran
beli escape room kemarin,hiburan,aktivitas,pengeluaran
dikirim dari teman kuliah,hadiah,hadiah,pemasukan
bpjs bluanan,tagihan,asuransi,pengeluaran
bli ibox,belanja,harian,pengeluaran
order beli sesuatu sama temen,belanja,belanja,pengeluaran
dapat fee proyek tiap bulan,gaji,komisi,pemasukan
kasih ke rekening suami,tagihan,tagihan,pengeluaran
byr service motor,transport,transport,pengeluaran
poin rewarrd,hadiah,reward,pemasukan
isi paket data xl,tagihan,internet_pulsa,pengeluaran
beli masker di century,kesehatan,obat,pengeluaran
ngambil ganti oli mobil malam ini,transport,pribadi,pengeluaran
siomay di food court,makanan,jajanan,pengeluaran
delivery mcd,makanan,makanan,pengeluaran
beli di sederhana,makanan,makanan,pengeluaran
diterima warian tante pagi tadi,hadiah,pemberian_masuk,pemasukan
transfer dari suami,hadiah,hadiah,pemasukan
ayam penyet di rumah makan,makanan,makanan,pengeluaran
komisi dari deal,gaji,komisi,pemasukan
bayar iuarn rt rutin,tagihan,iuran,pengeluaran
order es doger,minuman,jajanan,pengeluaran
beli earphone di shopee,belanja,elektronik,pengeluaran
bakso urat malam ini,makanan,makanan,pengeluaran
isi kesehatan umum di rumah,kesehatan,kesehatan,pengeluaran
ngambil bahan bakar mobil tiap bulan,transport,pribadi,pengeluaran
gai pokok via transfer,gaji,gaji,pemasukan
upah bulanan dr perusahaan,gaji,gaji,pemasukan
vaksin influenza baru,kesehatan,prosedur,pengeluaran
kasih bonus ke bos,tagihan,gaji_pihak3,pengeluaran
pesan minuman es campur,minuman,jajanan,pengeluaran
kirim ke bonus karyawan tiap bulan,tagihan,gaji_pihak3,pengeluaran
menerima hadaih pernikahan saudara kemarin,hadiah,kado,pemasukan
pdam,tagihan,utilitas,pengeluaran
beli bioskop xxi cash,hiburan,tontonan,pengeluaran
dapat doorprize acara kantor tiap bulan,hadiah,undian,pemasukan
dapat hadiah pernikahan saudara kemarin,hadiah,kado,pemasukan
bonus komisi dari perusahaan,gaji,bonus,pemasukan
dapat trransferan dari teman,hadiah,hadiah,pemasukan
ngabil naik angkot tadi,transport,transport,pengeluaran
mampir fore coffee,minuman,minuman,pengeluaran
order burger king,makanan,makanan,pengeluaran
beli laptop,belanja,elektronik,pengeluaran
bayyar wetv,hiburan,streaming,pengeluaran
masuk bonus performance via transfer,gaji,bonus,pemasukan
order disney hotstar baru,hiburan,streaming,pengeluaran
diterima kado pernikahan teman sama temen,hadiah,kado,pemasukan
order kost bulanan di rumah,tagihan,sewa,pengeluaran
makan nasi bakar,makanan,makanan,pengeluaran
komisi diterima dari kontrak,gaji,komisi,pemasukan
bayarkan ke adik,tagihan,tagihan,pengeluaran
beli probiotik di kimia farma,kesehatan,apotek,pengeluaran
rontgen,kesehatan,kesehatan,pengeluaran
kasih komisi ke shopee,tagihan,gaji_pihak3,pengeluaran
subscribe youtube premium,hiburan,streaming,pengeluaran
isi puulsa telkomsel,tagihan,internet_pulsa,pengeluaran
martabak manis,makanan,jajanan,pengeluaran
order pln pascaa bayar tiap bulan,tagihan,utilitas,pengeluaran
komisi dari proyek,gaji,komisi,pemasukan
subscribe vitamin d tiap bulan,kesehatan,obat,pengeluaran
isi ttripod kamera bulan lalu,belanja,elektronik,pengeluaran
belanja minggaun di pasar,belanja,harian,pengeluaran
beli gorengan,makanan,jajanan,pengeluaran
goride ke bandara,transport,online,pengeluaran
tiket museum ke bandung,hiburan,liburan,pengeluaran
langganan grab ke mall pagi tadi,transport,online,pengeluaran
dapet fee dr perusahaan,gaji,komisi,pemasukan
jajan nasi bakar,makanan,makanan,pengeluaran
pendapatan bulan ini,gaji,gaji,pemasukan
harbolnas,belanja,belanja,pengeluaran
free ifre bulanan,hiburan,hiburan,pengeluaran
nonton film sama teman,hiburan,tontonan,pengeluaran
gaji karyawan cair,gaji,gaji,pemasukan
bajigur gong cha,minuman,jajanan,pengeluaran
indomaret snack,makanan,jajanan,pengeluaran
naik taksi ke gym,transport,umum,pengeluaran
dapat fee proyek,gaji,komisi,pemasukan
subscribe sabun mandi nivea diskon,belanja,kecantikan,pengeluaran
komisi diterima dari app,gaji,komisi,pemasukan
salary,gaji,gaji,pemasukan
trip,hiburan,liburan,pengeluaran
solar,transport,pribadi,pengeluaran
perpanjang wetv,hiburan,streaming,pengeluaran
naik grab car,transport,online,pengeluaran
pesan pulsa telkomsel bulan ini,tagihan,internet_pulsa,pengeluaran
naik commuter line ke rumah sakit,transport,umum,pengeluaran
dapat uang dari adk,hadiah,hadiah,pemasukan
ordeer scaling gigi sama temen,kesehatan,prosedur,pengeluaran
terima tip dari teman cash,hadiah,reward,pemasukan
perpanjang rame-rame promo,hiburan,hiburan,pengeluaran
flight ke medan,transport,pesawat,pengeluaran
pesan makan ayaam penyet,makanan,makanan,pengeluaran
langganan iuran komlpeks perumahan bulan lalu,tagihan,iuran,pengeluaran
milk tea buat kerja,minuman,jajanan,pengeluaran
ambil belanja sohpee,belanja,online_shop,pengeluaran
isi asuransi kesehatan keluarga kemarin,tagihan,asuransi,pengeluaran
beli lion air ke medan tadi,transport,pesawat,pengeluaran
miniso,belanja,harian,pengeluaran
transfer ke teman buat patungan,tagihan,tagihan,pengeluaran
pesan token pln 100rb bulan ini,tagihan,utilitas,pengeluaran
beli jaekt di lazada,belanja,online_shop,pengeluaran
langganan tes darah lengkap baru,kesehatan,prosedur,pengeluaran
ngambil keyboard mechanical via transfer,belanja,elektronik,pengeluaran
isi kuota axis ruitn,tagihan,internet_pulsa,pengeluaran
ngambil asuransi motor,tagihan,asuransi,pengeluaran
upah haain ke rekening,gaji,gaji,pemasukan
burger di warteg,makanan,makanan,pengeluaran
bayar biaya operasi,kesehatan,prosedur,pengeluaran
dikasih duit dari om bulan lalu,hadiah,pemberian_masuk,pemasukan
checkout xiaomi,belanja,harian,pengeluaran
tiket bus barusan,transport,umum,pengeluaran
ngopi di point coffee,minuman,jajanan,pengeluaran
mineral water,minuman,jajanan,pengeluaran
